sourceOccurrenceId,sourceTaxonId,sourceTaxonName,sourceBodyPartId,sourceBodyPartName,sourceLifeStageId,sourceLifeStageName,sourcePhysiologicalStateId,sourcePhysiologicalStateName,interactionTypeId,interactionTypeName,targetOccurrenceId,targetTaxonId,targetTaxonName,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,targetPhysiologicalStateId,targetPhysiologicalStateName,habitatId,habitatName,localityId,localityName,decimalLatitude,decimalLongitude,depth,altitude,observationDateTime,referenceDoi,referenceUrl,referenceCitation
,,Alois repandata,,,http://purl.obolibrary.org/obo/UBERON_0002585,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Ectropis bistortata,,,http://purl.obolibrary.org/obo/UBERON_0002586,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Ectropis consonaria,,,http://purl.obolibrary.org/obo/UBERON_0002587,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Ectropis extersaria,,,http://purl.obolibrary.org/obo/UBERON_0002588,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Cabera pusaria,,,http://purl.obolibrary.org/obo/UBERON_0002589,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Campaea margaritata,,,http://purl.obolibrary.org/obo/UBERON_0002590,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Ptilodon capucina,,,http://purl.obolibrary.org/obo/UBERON_0002591,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orygia antiqua ,,,http://purl.obolibrary.org/obo/UBERON_0002592,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Dasychira pudibunda,,,http://purl.obolibrary.org/obo/UBERON_0002593,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Euproctis similis,,,http://purl.obolibrary.org/obo/UBERON_0002594,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Lymantria monacha ,,,http://purl.obolibrary.org/obo/UBERON_0002595,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Eilema deplana,,,http://purl.obolibrary.org/obo/UBERON_0002596,larva,,,http://purl.obolibrary.org/obo/RO_0002434,interacts with,,,Nothofagus obliqua,,,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635172,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.185,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Melanchra persicariae,,,http://purl.obolibrary.org/obo/UBERON_0002597,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Lacanobia thalassina ,,,http://purl.obolibrary.org/obo/UBERON_0002598,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orthosia cruda,,,http://purl.obolibrary.org/obo/UBERON_0002599,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orthosia stabilis,,,http://purl.obolibrary.org/obo/UBERON_0002600,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orthosia incerta,,,http://purl.obolibrary.org/obo/UBERON_0002601,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orthosia munda ,,,http://purl.obolibrary.org/obo/UBERON_0002602,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Orthosia gothica ,,,http://purl.obolibrary.org/obo/UBERON_0002603,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Brachionycha sphinx ,,,http://purl.obolibrary.org/obo/UBERON_0002604,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Eupsilia transversa,,,http://purl.obolibrary.org/obo/UBERON_0002605,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Conistra vaccinii ,,,http://purl.obolibrary.org/obo/UBERON_0002606,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Acronicta psi ,,,http://purl.obolibrary.org/obo/UBERON_0002607,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Amphipyra pyramidea ,,,http://purl.obolibrary.org/obo/UBERON_0002608,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Cosmia trapezina,,,http://purl.obolibrary.org/obo/UBERON_0002609,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635189,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.202,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Colocasia coryli ,,,http://purl.obolibrary.org/obo/UBERON_0002610,larva,,,http://purl.obolibrary.org/obo/RO_0002471,eats,,,Nothofagus obliqua,,Leaves,http://purl.obolibrary.org/obo/PATO_0001422,alive,,,,,GEONAMES:2635190,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.203,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Taleporia tubulosa,,,http://purl.obolibrary.org/obo/UBERON_0002611,larva,,,http://purl.obolibrary.org/obo/RO_0002434,interacts with,,,Nothofagus alpina,,,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635168,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.181,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Phyllonorycter messaniella ,,,http://purl.obolibrary.org/obo/UBERON_0002612,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635169,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.182,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Ypsolopha parenthasella ,,,http://purl.obolibrary.org/obo/UBERON_0002613,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Carcina quercana,,,http://purl.obolibrary.org/obo/UBERON_0002614,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Diurnea fagella,,,http://purl.obolibrary.org/obo/UBERON_0002615,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Spilonota ocellana,,,http://purl.obolibrary.org/obo/UBERON_0002616,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Pandemis corylana,,,http://purl.obolibrary.org/obo/UBERON_0002617,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Pandemis cerasana,,,http://purl.obolibrary.org/obo/UBERON_0002618,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Pandemis cinnamomeana ,,,http://purl.obolibrary.org/obo/UBERON_0002619,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Pandemis heparana,,,http://purl.obolibrary.org/obo/UBERON_0002620,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Archips podana,,,http://purl.obolibrary.org/obo/UBERON_0002621,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Archips xylosteana ,,,http://purl.obolibrary.org/obo/UBERON_0002622,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Ptycholoma lecheana ,,,http://purl.obolibrary.org/obo/UBERON_0002623,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Lozotaenia forsterana ,,,http://purl.obolibrary.org/obo/UBERON_0002624,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Ditula angustiorana ,,,http://purl.obolibrary.org/obo/UBERON_0002625,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Acleris sparsana,,,http://purl.obolibrary.org/obo/UBERON_0002626,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Drepana binaria,,,http://purl.obolibrary.org/obo/UBERON_0002627,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Alsophila aescularia,,,http://purl.obolibrary.org/obo/UBERON_0002628,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Cyclophora linearia,,,http://purl.obolibrary.org/obo/UBERON_0002629,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Chloroclysta truncata,,,http://purl.obolibrary.org/obo/UBERON_0002630,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Electrophaes corylata,,,http://purl.obolibrary.org/obo/UBERON_0002631,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Epirrita dilutata,,,http://purl.obolibrary.org/obo/UBERON_0002632,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Operophtera brumata ,,,http://purl.obolibrary.org/obo/UBERON_0002633,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Eupithecia subfuscata ,,,http://purl.obolibrary.org/obo/UBERON_0002634,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Trichopteryx polycommata,,,http://purl.obolibrary.org/obo/UBERON_0002635,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Semiothisa notata,,,http://purl.obolibrary.org/obo/UBERON_0002636,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
,,Plagodis dolabraria,,,http://purl.obolibrary.org/obo/UBERON_0002637,larva,,,http://purl.obolibrary.org/obo/RO_0002470,eats,,,Nothofagus alpina,,Leaves,http://purl.obolibrary.org/obo/PATO_0001421,alive,,,,,GEONAMES:2635170,United Kingdom of Great Britain and Northern Ireland,,,,,,10.1093/forestry/66.2.183,,"Welch, R. C., & Greatorex-Davies, J. N. (1993). Colonization of two Nothofagus species by Lepidoptera in southern Britain. Forestry: An International Journal of Forest Research, 66(2), 181-203."
